id,player_name,time,xG,xA,shots,key_passes,yellow_cards,npxG,xGChain,xGBuildup
6857,Morgan Gibbs-White,395,0.8142988905310631,0.40694379061460495,10,8,1,0.8142988905310631,1.7168077994138002,0.8314622566103935
7701,Moussa Djenepo,1236,0.7927820216864347,0.40187256410717964,14,6,5,0.7927820216864347,2.9883768558502197,1.9131247028708458
772,Moussa Sissoko,1563,0.24807330965995789,0.18440947122871876,3,4,3,0.24807330965995789,4.136225494556129,3.9269614992663264
751,N&#039;Golo Kanté,2142,0.7004624530673027,1.206712644547224,10,22,7,0.7004624530673027,10.102666012942791,8.441409684717655
5247,Naby Keita,525,0.39325888082385063,0.9129509925842285,9,6,1,0.39325888082385063,3.590221043676138,2.329714197665453
1785,Nampalys Mendy,1463,0.07761354930698872,0.18315523862838745,4,5,5,0.07761354930698872,3.4879585560411215,3.3244198374450207
579,Nathan Aké,802,0.505318071693182,0.017229333519935608,3,1,4,0.505318071693182,4.211258716881275,4.19402938336134
790,Nathan Redmond,1718,3.833790460601449,3.3530822433531284,45,29,1,3.833790460601449,8.997613228857517,3.2675564512610435
8456,Nathan Tella,734,1.9882374852895737,1.0909010618925095,17,6,2,1.9882374852895737,2.907418869435787,0.48396934010088444
603,Nathaniel Clyne,1151,0.12293394096195698,0.22248492389917374,4,4,2,0.12293394096195698,1.8969638887792826,1.7311625815927982
8228,Nathaniel Phillips,1451,1.0277088694274426,0.9165567811578512,15,7,2,1.0277088694274426,4.325661117210984,4.15606533922255
3621,Neal Maupay,2526,13.773534506559372,4.277407880872488,71,32,1,10.728932749480009,17.157539159059525,3.381784765049815
697,Nemanja Matic,1099,0.1647858265787363,0.893835068680346,6,8,2,0.1647858265787363,6.133360542356968,5.510585548356175
5552,Nick Pope,2880,0.0,0.08605048805475235,0,2,1,0.0,1.1779351308941841,1.0918846428394318
5656,Nicolas Pepe,1602,6.000206441618502,1.0121600376442075,47,11,1,5.239037621766329,9.35974013991654,4.217725777998567
6163,Nélson Semedo,2994,1.3097368124872446,0.9027991937473416,23,20,5,1.3097368124872446,7.686349012888968,6.1962723126634955
6932,Okay Yokuslu,1328,0.7194971535354853,0.44252058677375317,12,6,4,0.7194971535354853,2.787972804158926,2.3611945174634457
725,Ola Aina,2683,0.8479764661751688,1.5527279656380415,14,15,3,0.8479764661751688,6.773145352024585,6.1204672530293465
